station_code,measurement_time,so2,pm10,nox,o3,tolueno,benceno,etilbenceno,co,no,no2,pm25,station_name,station_type,station_district,station_latitude,station_longitude,hour,day_of_week,month,is_weekend,is_rush_hour,weather_temperature_c,weather_humidity,weather_wind_speed_kmh,weather_code,weather_description,weather_forecast_time,weather_precipitation_mm,weather_cloud_cover,weather_precipitation_probability,wind_no2_synergy,wind_o3_synergy,wind_pm10_synergy,wind_pm25_synergy,wind_strong,wind_weak,temp_o3_synergy,air_quality_index,running_suitability_preliminary,is_traffic_station,is_suburban_station,precipitation_risk,high_precipitation_risk
16,2025-12-06 14:00:00,,,15.0,57.0,,,,,1.0,13.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,14,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6428571428571429,0.1551724137931034,9.0,9.0,0,0,6.498000000000001,17.55,91.225,1,0,0,0
16,2025-12-06 15:00:00,,,16.0,54.0,,,,,1.0,15.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,15,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5625,0.1636363636363636,9.0,9.0,0,0,6.156000000000001,17.3,91.35,1,0,0,0
16,2025-12-06 16:00:00,,,18.0,51.0,,,,,1.0,16.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,16,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5294117647058824,0.173076923076923,9.0,9.0,0,0,5.814,16.8,91.6,1,0,0,0
16,2025-12-06 17:00:00,,,21.0,47.0,,,,,1.0,19.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,17,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.45,0.1875,9.0,9.0,0,0,5.3580000000000005,16.55,91.725,1,0,0,0
16,2025-12-06 18:00:00,,,16.0,50.0,,,,,0.0,16.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,18,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5294117647058824,0.1764705882352941,9.0,9.0,0,0,5.7,16.5,91.75,1,0,0,0
16,2025-12-06 19:00:00,,,23.0,42.0,,,,,1.0,22.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,19,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.391304347826087,0.2093023255813953,9.0,9.0,0,0,4.788,16.05,91.975,1,0,0,0
16,2025-12-07 00:00:00,,,9.0,50.0,,,,,0.0,9.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,0,6,12,1,0,10.1,89.0,2.9,2,Parcialmente nublado,2025-12-07 10:00:00,0.0,51,0,0.29,0.0568627450980392,2.9,2.9,0,1,5.05,14.75,87.625,1,0,0,0
16,2025-12-07 01:00:00,,,7.0,53.0,,,,,0.0,7.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,1,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.675,0.1,5.4,5.4,0,0,6.254000000000001,15.0,92.5,1,0,0,0
16,2025-12-07 02:00:00,,,4.0,57.0,,,,,0.0,4.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,2,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,1.26,0.1086206896551724,6.3,6.3,0,0,7.467,15.249999999999998,92.375,1,0,0,0
16,2025-12-07 03:00:00,,,4.0,57.0,,,,,0.0,4.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,3,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,1.26,0.1086206896551724,6.3,6.3,0,0,7.467,15.249999999999998,92.375,1,0,0,0
16,2025-12-07 04:00:00,,,5.0,53.0,,,,,0.0,5.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,4,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.9,0.1,5.4,5.4,0,0,6.254000000000001,14.5,92.75,1,0,0,0
16,2025-12-07 05:00:00,,,7.0,52.0,,,,,0.0,7.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,5,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.7875,0.1188679245283018,6.3,6.3,0,0,6.811999999999999,14.75,92.625,1,0,0,0
16,2025-12-07 06:00:00,,,6.0,56.0,,,,,0.0,6.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,6,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.7714285714285715,0.0947368421052631,5.4,5.4,0,0,6.6080000000000005,15.500000000000002,92.25,1,0,0,0
16,2025-12-07 07:00:00,,,12.0,46.0,,,,,0.0,12.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,7,6,12,1,1,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.4153846153846154,0.1148936170212766,5.4,5.4,0,0,5.428000000000001,14.5,92.75,1,0,0,0
16,2025-12-07 08:00:00,,,19.0,37.0,,,,,1.0,17.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,8,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.35,0.1657894736842105,6.3,6.3,0,0,4.8469999999999995,13.55,93.225,1,0,0,0
16,2025-12-07 09:00:00,,,22.0,37.0,,,,,2.0,19.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,9,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.315,0.1657894736842105,6.3,6.3,0,0,4.8469999999999995,14.1,92.95,1,0,0,0
16,2025-12-07 10:00:00,,,24.0,38.0,,,,,2.0,20.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,10,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.2571428571428572,0.1384615384615384,5.4,5.4,0,0,4.484,14.6,92.7,1,0,0,0
16,2025-12-07 11:00:00,,,30.0,33.0,,,,,4.0,23.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,11,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.2625,0.1852941176470588,6.3,6.3,0,0,4.323,14.2,92.9,1,0,0,0
16,2025-12-07 12:00:00,,,20.0,40.0,,,,,1.0,18.0,,Arturo Soria,Tráfico,Chamartín,40.44,-3.66,12,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.331578947368421,0.1536585365853658,6.3,6.3,0,0,5.24,14.55,92.725,1,0,0,0
17,2025-12-06 00:00:00,,,13.0,38.0,,,,,2.0,10.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,0,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.990909090909091,0.2794871794871795,10.9,10.9,0,0,4.902,12.1,93.95,1,0,0,0
17,2025-12-06 01:00:00,,,11.0,42.0,,,,,2.0,8.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,1,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.0333333333333334,0.2162790697674418,9.3,9.3,0,0,5.04,12.6,93.7,1,0,0,0
17,2025-12-06 02:00:00,,,5.0,44.0,,,,,1.0,4.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,2,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.8,0.2,9.0,9.0,0,0,5.016,12.05,93.975,1,0,0,0
17,2025-12-06 03:00:00,,,4.0,46.0,,,,,1.0,3.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,3,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,2.25,0.1914893617021276,9.0,9.0,0,0,5.244,12.3,93.85,1,0,0,0
17,2025-12-06 04:00:00,,,3.0,48.0,,,,,1.0,2.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,4,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,3.6333333333333337,0.2224489795918367,10.9,10.9,0,0,6.192,12.55,93.725,1,0,0,0
17,2025-12-06 05:00:00,,,4.0,54.0,,,,,1.0,3.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,5,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,2.25,0.1636363636363636,9.0,9.0,0,0,6.156000000000001,14.3,92.85,1,0,0,0
17,2025-12-06 06:00:00,,,6.0,58.0,,,,,2.0,4.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,6,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,2.18,0.1847457627118644,10.9,10.9,0,0,7.482,15.599999999999998,92.2,1,0,0,0
17,2025-12-06 07:00:00,,,9.0,53.0,,,,,2.0,6.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,7,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.2857142857142858,0.1666666666666666,9.0,9.0,0,0,6.042000000000001,14.85,92.575,1,0,0,0
17,2025-12-06 08:00:00,,,11.0,53.0,,,,,3.0,7.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,8,5,12,1,1,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.1625,0.1722222222222222,9.3,9.3,0,0,6.36,15.15,92.425,1,0,0,0
17,2025-12-06 09:00:00,,,16.0,55.0,,,,,5.0,9.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,9,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.9,0.1607142857142857,9.0,9.0,0,0,6.27,16.25,91.875,1,0,0,0
17,2025-12-06 10:00:00,,,18.0,54.0,,,,,5.0,10.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,10,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.8454545454545456,0.1690909090909091,9.3,9.3,0,0,6.48,16.25,91.875,1,0,0,0
17,2025-12-06 11:00:00,,,16.0,58.0,,,,,5.0,9.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,11,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.09,0.1847457627118644,10.9,10.9,0,0,7.482,17.0,91.5,1,0,0,0
17,2025-12-06 12:00:00,,,16.0,59.0,,,,,5.0,9.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,12,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.09,0.1816666666666666,10.9,10.9,0,0,7.611000000000001,17.25,91.375,1,0,0,0
17,2025-12-06 13:00:00,,,17.0,62.0,,,,,5.0,8.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,13,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.0,0.1428571428571428,9.0,9.0,0,0,7.0680000000000005,17.75,91.125,1,0,0,0
17,2025-12-06 14:00:00,,,16.0,60.0,,,,,4.0,9.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,14,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.09,0.1786885245901639,10.9,10.9,0,0,7.74,17.45,91.275,1,0,0,0
17,2025-12-06 15:00:00,,,17.0,58.0,,,,,5.0,10.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,15,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,0.1525423728813559,9.0,9.0,0,0,6.612,17.25,91.375,1,0,0,0
17,2025-12-06 16:00:00,,,18.0,56.0,,,,,5.0,10.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,16,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.8454545454545456,0.1631578947368421,9.3,9.3,0,0,6.72,16.75,91.625,1,0,0,0
17,2025-12-06 17:00:00,,,15.0,54.0,,,,,3.0,11.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,17,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.775,0.1690909090909091,9.3,9.3,0,0,6.48,16.4,91.8,1,0,0,0
17,2025-12-06 18:00:00,,,20.0,47.0,,,,,3.0,15.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,18,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5625,0.1875,9.0,9.0,0,0,5.3580000000000005,15.65,92.175,1,0,0,0
17,2025-12-06 19:00:00,,,23.0,41.0,,,,,2.0,19.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,19,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.45,0.2142857142857142,9.0,9.0,0,0,4.674,15.1,92.45,1,0,0,0
17,2025-12-07 00:00:00,,,11.0,50.0,,,,,2.0,8.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,0,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.6000000000000001,0.1058823529411764,5.4,5.4,0,0,5.9,14.6,92.7,1,0,0,0
17,2025-12-07 01:00:00,,,8.0,50.0,,,,,2.0,6.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,1,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.9,0.1235294117647058,6.3,6.3,0,0,6.55,14.1,92.95,1,0,0,0
17,2025-12-07 02:00:00,,,9.0,51.0,,,,,2.0,6.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,2,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.7714285714285715,0.1038461538461538,5.4,5.4,0,0,6.018000000000001,14.35,92.825,1,0,0,0
17,2025-12-07 03:00:00,,,5.0,52.0,,,,,1.0,4.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,3,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,1.26,0.1188679245283018,6.3,6.3,0,0,6.811999999999999,14.05,92.975,1,0,0,0
17,2025-12-07 04:00:00,,,5.0,56.0,,,,,1.0,4.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,4,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,1.08,0.0947368421052631,5.4,5.4,0,0,6.6080000000000005,15.050000000000002,92.475,1,0,0,0
17,2025-12-07 05:00:00,,,6.0,57.0,,,,,1.0,5.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,5,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,1.05,0.1086206896551724,6.3,6.3,0,0,7.467,15.55,92.225,1,0,0,0
17,2025-12-07 06:00:00,,,9.0,49.0,,,,,1.0,7.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,6,6,12,1,0,10.9,83.0,4.2,2,Parcialmente nublado,2025-12-07 11:00:00,0.0,61,0,0.525,0.084,4.2,4.2,0,1,5.341,14.05,87.975,1,0,0,0
17,2025-12-07 07:00:00,,,13.0,40.0,,,,,1.0,11.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,7,6,12,1,1,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.45,0.1317073170731707,5.4,5.4,0,0,4.72,12.8,93.6,1,0,0,0
17,2025-12-07 08:00:00,,,13.0,42.0,,,,,1.0,11.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,8,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.525,0.1465116279069767,6.3,6.3,0,0,5.501999999999999,13.3,93.35,1,0,0,0
17,2025-12-07 09:00:00,,,21.0,40.0,,,,,4.0,15.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,9,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.39375,0.1536585365853658,6.3,6.3,0,0,5.24,13.95,93.025,1,0,0,0
17,2025-12-07 10:00:00,,,17.0,44.0,,,,,3.0,12.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,10,6,12,1,0,10.9,83.0,4.2,2,Parcialmente nublado,2025-12-07 11:00:00,0.0,61,0,0.3230769230769231,0.0933333333333333,4.2,4.2,0,1,4.796,14.15,87.925,1,0,0,0
17,2025-12-07 11:00:00,,,15.0,49.0,,,,,4.0,9.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,11,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.63,0.126,6.3,6.3,0,0,6.419,14.7,92.65,1,0,0,0
17,2025-12-07 12:00:00,,,20.0,50.0,,,,,6.0,11.0,,Villaverde,Tráfico,Villaverde,40.35,-3.7,12,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.525,0.1235294117647058,6.3,6.3,0,0,6.55,15.55,92.225,1,0,0,0
18,2025-12-06 00:00:00,,5.0,11.0,43.0,1.3,0.3,0.2,,0.0,11.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,0,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.75,0.2045454545454545,1.5,9.0,0,0,4.902,14.5,92.75,1,0,0,0
18,2025-12-06 01:00:00,,7.0,9.0,42.0,1.1,0.2,0.2,,0.0,9.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,1,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.93,0.2162790697674418,1.1625,9.3,0,0,5.04,14.15,92.925,1,0,0,0
18,2025-12-06 02:00:00,,5.0,6.0,47.0,0.9,0.2,0.0,,0.0,6.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,2,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.2857142857142858,0.1875,1.5,9.0,0,0,5.3580000000000005,14.25,92.875,1,0,0,0
18,2025-12-06 03:00:00,,6.0,5.0,46.0,0.8,0.1,0.1,,0.0,5.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,3,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.55,0.1978723404255319,1.3285714285714287,9.3,0,0,5.52,13.95,93.025,1,0,0,0
18,2025-12-06 04:00:00,,7.0,5.0,47.0,0.8,0.1,0.0,,0.0,5.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,4,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.5,0.1875,1.125,9.0,0,0,5.3580000000000005,14.4,92.8,1,0,0,0
18,2025-12-06 05:00:00,,2.0,14.0,49.0,0.8,0.2,0.2,,5.0,6.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,5,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.5571428571428572,0.218,3.6333333333333337,10.9,0,0,6.321000000000001,14.4,92.8,1,0,0,0
18,2025-12-06 06:00:00,,1.0,6.0,55.0,0.7,0.2,0.0,,0.0,6.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,6,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.5571428571428572,0.1946428571428571,5.45,10.9,0,0,7.095,15.45,92.275,1,0,0,0
18,2025-12-06 07:00:00,,1.0,7.0,55.0,0.7,0.1,0.0,,0.0,7.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,7,5,12,1,1,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.3625,0.1946428571428571,5.45,10.9,0,0,7.095,15.7,92.15,1,0,0,0
18,2025-12-06 08:00:00,,3.0,9.0,55.0,0.7,0.1,0.1,,0.0,8.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,8,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.0,0.1607142857142857,2.25,9.0,0,0,6.27,16.35,91.825,1,0,0,0
18,2025-12-06 09:00:00,,4.0,11.0,57.0,0.8,0.2,0.3,,1.0,10.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,9,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,0.1551724137931034,1.8,9.0,0,0,6.498000000000001,17.6,91.2,1,0,0,0
18,2025-12-06 10:00:00,,5.0,10.0,56.0,1.0,0.2,0.2,,0.0,10.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,10,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,0.1578947368421052,1.5,9.0,0,0,6.3839999999999995,17.5,91.25,1,0,0,0
18,2025-12-06 11:00:00,,6.0,10.0,58.0,0.8,0.1,0.2,,0.0,10.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,11,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,0.1525423728813559,1.2857142857142858,9.0,0,0,6.612,18.2,90.9,1,0,0,0
18,2025-12-06 12:00:00,,8.0,12.0,59.0,1.0,0.3,0.6,,1.0,11.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,12,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.775,0.155,1.0333333333333334,9.3,0,0,7.08,19.15,90.425,1,0,0,0
18,2025-12-06 13:00:00,,7.0,12.0,62.0,1.0,0.3,0.2,,1.0,11.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,13,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.775,0.1476190476190476,1.1625,9.3,0,0,7.44,19.7,90.15,1,0,0,0
18,2025-12-06 14:00:00,,6.0,13.0,61.0,1.5,0.2,0.2,,0.0,12.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,14,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6923076923076923,0.1451612903225806,1.2857142857142858,9.0,0,0,6.954,19.45,90.275,1,0,0,0
18,2025-12-06 15:00:00,,15.0,13.0,59.0,1.0,0.2,0.3,,0.0,12.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,15,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.7153846153846154,0.155,0.58125,9.3,0,0,7.08,20.75,89.625,1,0,0,0
18,2025-12-06 16:00:00,,10.0,10.0,59.0,0.9,0.2,0.3,,0.0,10.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,16,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.8454545454545456,0.155,0.8454545454545456,9.3,0,0,7.08,19.25,90.375,1,0,0,0
18,2025-12-06 17:00:00,,4.0,14.0,55.0,1.1,0.3,0.3,,0.0,14.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,17,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.7266666666666667,0.1946428571428571,2.18,10.9,0,0,7.095,18.050000000000004,90.975,1,0,0,0
18,2025-12-06 18:00:00,,10.0,16.0,51.0,1.0,0.2,0.6,,0.0,16.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,18,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5294117647058824,0.173076923076923,0.8181818181818182,9.0,0,0,5.814,18.75,90.625,1,0,0,0
18,2025-12-06 19:00:00,,9.0,23.0,43.0,1.1,0.4,0.1,,0.0,23.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,19,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.375,0.2045454545454545,0.9,9.0,0,0,4.902,18.3,90.85,1,0,0,0
18,2025-12-07 00:00:00,,3.0,11.0,51.0,0.7,0.2,0.0,,0.0,11.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,0,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.45,0.1038461538461538,1.35,5.4,0,0,6.018000000000001,16.1,91.95,1,0,0,0
18,2025-12-07 01:00:00,,7.0,9.0,50.0,0.8,0.2,0.1,,0.0,9.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,1,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.54,0.1058823529411764,0.675,5.4,0,0,5.9,16.15,91.925,1,0,0,0
18,2025-12-07 02:00:00,,6.0,7.0,55.0,0.9,0.2,0.2,,0.0,7.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,2,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.7875,0.1125,0.9,6.3,0,0,7.205,16.700000000000003,91.65,1,0,0,0
18,2025-12-07 03:00:00,,9.0,6.0,54.0,0.7,0.1,0.1,,0.0,6.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,3,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.9,0.1145454545454545,0.63,6.3,0,0,7.074,16.8,91.6,1,0,0,0
18,2025-12-07 04:00:00,,8.0,8.0,51.0,0.8,0.0,0.0,,0.0,8.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,4,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.7,0.1211538461538461,0.7,6.3,0,0,6.681,16.35,91.825,1,0,0,0
18,2025-12-07 05:00:00,,8.0,8.0,54.0,0.8,0.0,0.1,,0.0,8.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,5,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.6000000000000001,0.0981818181818181,0.6000000000000001,5.4,0,0,6.372000000000001,17.1,91.45,1,0,0,0
18,2025-12-07 06:00:00,,5.0,10.0,52.0,0.9,0.1,0.1,,0.0,10.0,,Farolillo,Tráfico,Villaverde,40.34,-3.71,6,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.5727272727272728,0.1188679245283018,1.05,6.3,0,0,6.811999999999999,16.5,91.75,1,0,0,0
